CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
10111,RUS 102,RUS,LS,Rusça II,,Victoria Nikolaevna Leonova,MEDB,Cuma,08:30/12:29,,20,0,,Tüm Lisans ve Lisansüstü Programlar,,
10112,RUS 101,RUS,LS,Rusça I,,Victoria Nikolaevna Leonova,MEDB,Pazartesi,13:30/17:29,,20,0,,Tüm Lisans ve Lisansüstü Programlar,,
10113,RUS 101,RUS,LS,Rusça I,,Victoria Nikolaevna Leonova,MEDB,Salı,13:30/17:29,,20,0,,Tüm Lisans ve Lisansüstü Programlar,,
10114,RUS 101,RUS,LS,Rusça I,,Victoria Nikolaevna Leonova,MEDB,Perşembe,13:30/17:29,,20,0,,Tüm Lisans ve Lisansüstü Programlar,,
10115,RUS 201,RUS,LS,Rusça III,,Victoria Nikolaevna Leonova,MEDB,Cuma,13:30/17:29,,20,0,,Tüm Lisans ve Lisansüstü Programlar,,
10116,RUS 102,RUS,LS,Rusça II,,Ekaterina Bal,DIB,Perşembe,13:30/17:29,,20,0,,Tüm Lisans ve Lisansüstü Programlar,,
10793,MUH 321,MUH,LS,Sayısal Yöntemler,,Ahmet Kırış,FEB | FEB,Çarşamba | Perşembe,08:30/10:29 | 08:30/10:29,,50,47,,MAT,,
10794,MUH 321E,MUH,LS,Numerical Methods,,Burcu Tunga,FEB | FEB,Çarşamba | Perşembe,08:30/10:29 | 08:30/10:29,,50,19,,"MAT, MATE, MATM",,
10795,MUH 335,MUH,LS,Bilgi İşlem Algoritmaları,,Ali Ercengiz,FEB,Salı,08:30/11:29,,90,22,,MAT,,
10806,MUH 201E,MUH,LS,Dynamics,,Rahmiye Ergün,FEB,Pazartesi,08:30/11:29,,50,23,,"MAT, MATE",,
10807,MUH 211E,MUH,LS,Discreet Mathematics,,Burak Yıldıran Stodolsky,FEB,Salı,08:30/11:29,,50,8,,"MAT, MATE, MATM",,
10810,MUH 302E,MUH,LS,Continuum Mechanics,,Ahmet Kırış,FEB | FEB,Perşembe | Cuma,13:30/15:29 | 13:30/15:29,,100,49,,"MAT, MATE",,
10888,MUH 453,MUH,LS,Optimal Kontrol Teorisi,,Elimhan Mahmudov,FEB,Salı,14:30/17:29,,32,4,,"FIZ, MAT, MATM",,
11053,MUZ 121,MUZ,LS,Müzik Tarihi I,,Atilla Coşkun Toksoy,TMB,Cuma,15:30/17:29,,35,12,,"CAB, MTR, MUT, SES",,
11060,MUZ 475,MUZ,LS,Türk Halk Müziği Bilgileri I,,Süleyman Şenel,TMB,Çarşamba,08:30/10:29,,50,42,,"CAB, ETMM, KMP, MTR, MUT, MUZ, SES, THO",,
11063,MUZ 111,MUZ,LS,Müzikte Araştırma Yönt. Giriş,,Miltiadis Pappas,TMB,Cuma,09:30/12:29,,30,9,,"ETMM, MTR, MUZ",,
11065,MUZ 121,MUZ,LS,Müzik Tarihi I,,Atilla Coşkun Toksoy,TMB,Çarşamba,10:30/12:29,,35,28,,"CAB, MTR, MUT, SES",,
11067,MUZ 497,MUZ,LS,Müzik Felsefesine Giriş,,Yalçın Çetinkaya,TMB,Cuma,10:30/12:29,,25,25,,"CAB, KMP, MTR, MUT",,
11069,MUZ 101,MUZ,LS,Müzik Tarihi I,,Ozan Baysal,TMB,Pazartesi,10:30/12:29,,20,2,,MUZ,,
11071,MUZ 211,MUZ,LS,Osmanlıca I,,Ali Yayla,TMB,Pazartesi,13:30/16:29,,20,19,,MUZ,,
11074,MUZ 201,MUZ,LS,Müzik Tarihi III,,"Gözde Çolakoğlu Sarı, Serhan Dilhan Konan",TMB,Salı,13:30/16:29,,20,14,,MUZ,,
11075,MUZ 321,MUZ,LS,Organolojiye Giriş,,Günay Koçhan Flower,TMB,Perşembe,08:30/10:29,,25,25,,"CAB, ETMM, MTR, MUT, MUZ",,
11081,MUZ 486,MUZ,LS,Müzik Pedagojisine Giriş,,Atilla Coşkun Toksoy,TMB,Salı,09:30/12:29,,25,14,,"CAB, MUZ",,
11085,MUZ 357,MUZ,LS,İleri Osmanlıca I,,Ali Yayla,TMB,Cuma,13:30/15:29,,20,5,,"MUZ, MUZE",,
11088,MUZ 379,MUZ,LS,Dini Müzik I,,Yalçın Çetinkaya,TMB,Cuma,15:30/17:29,,20,20,,"KMP, MTR, MUZ, SES",,
11090,MUZ 451,MUZ,LS,Arapça III,,Erdal Kılıç,TMB,Perşembe,08:30/10:29,,20,1,,"MUZ, MUZE",,
11093,MUZ 453,MUZ,LS,Farsça III,,Erdal Kılıç,TMB,Perşembe,13:30/15:29,,20,0,,"MUZ, MUZE",,
11097,MUZ 487,MUZ,LS,Müzik Felsefesine Giriş,,Yalçın Çetinkaya,TMB,Salı,13:30/16:29,,20,5,,MUZ,,
11100,MUZ 491,MUZ,LS,Eleştirel Okumak ve Yazmak,,Eray Cömert,TMB,Salı,13:30/16:29,,20,0,,MUZ,,
11116,MUZ 431,MUZ,LS,Gelnksl Drama Snatı ve Müzik,,Süleyman Şenel,TMB,Salı,09:30/12:29,,20,3,,MUZ,,
11119,MUZ 447,MUZ,LS,19. Yüzyıl Osmanlı Müziği,,Yalçın Çetinkaya,TMB,Pazartesi,09:30/12:29,,20,6,,MUZ,,
11122,MUZ 411,MUZ,LS,Türkiye Müzik Kültrlerne Giriş,,Serkan Şener,TMB,Çarşamba,10:30/12:29,,20,9,,"ETMM, MUZ",,
11133,MUZ 401,MUZ,LS,Müzik Tarihi VII,,Atilla Coşkun Toksoy,TMB,Cuma,13:30/15:29,,20,13,,MUZ,,
11160,MUZ 441,MUZ,LS,Seminer III,,Yalçın Çetinkaya,TMB,Çarşamba,13:30/15:29,,20,13,,MUZ,,
11169,MUZ 457,MUZ,LS,İleri Osmanlıca III,,Ali Yayla,TMB,Cuma,10:30/12:29,,20,3,,"MUZ, MUZE",,
11170,MUZ 479,MUZ,LS,Popüler Müziğe Giriş,,Günay Koçhan Flower,TMB,Perşembe,10:30/12:29,,20,2,,"ETMM, MUT, MUZ",,
11176,MUZ 483,MUZ,LS,Müzik-Dans-Kültürel Teori I,,Zeynep Gonca Girgin,TMB,Perşembe,10:30/12:29,,20,2,,"ETMM, MUZ",,
11194,MUZ 492,MUZ,LS,Bitirme Çalışması,,Songül Karahasanoğlu,TMB,,/,,100,3,,MUZ,,
11197,MUZ 111E,MUZ,LS,Int.to Research Meth.in Music,,Serkan Şener,TMB,Salı,09:30/12:29,,20,2,,"MTR, MUZ, MUZE",,
11202,MUZ 101E,MUZ,LS,Music History I,,Ozan Baysal,TMB,Pazartesi,08:30/10:29,,20,2,,"MUZ, MUZE",,
11204,MUZ 201E,MUZ,LS,Music History III,,Serhan Dilhan Konan,TMB,Pazartesi,09:30/12:29,,20,4,,MUZE,,
11213,MUZ 211E,MUZ,LS,Ottoman Language I,,Ali Yayla,TMB,Salı,09:30/12:29,,15,5,,MUZE,,
11214,MUZ 221E,MUZ,LS,Intr. to Ethnomusicology,,Serkan Şener,TMB,Perşembe,10:30/12:29,,20,5,,MUZE,,
11215,MUZ 301E,MUZ,LS,Music History V,,Atilla Coşkun Toksoy,TMB,Cuma,09:30/12:29,,20,2,,MUZE,,
11216,MUZ 311E,MUZ,LS,Folklore and Ethnography,,Eray Cömert,TMB,Salı,09:30/12:29,,20,2,,MUZE,,
11217,MUZ 321E,MUZ,LS,Introduction to Organology,,Günay Koçhan Flower,TMB,Pazartesi,10:30/12:29,,20,2,,MUZE,,
11218,MUZ 341E,MUZ,LS,Seminar I,,Günay Koçhan Flower,TMB,Çarşamba,13:30/15:29,,20,2,,MUZE,,
11219,MUZ 375E,MUZ,LS,Historical Music Notation Syst,,Miltiadis Pappas,TMB,Çarşamba,10:30/12:29,,20,1,,MUZE,,
11220,MUZ 411E,MUZ,LS,Intr.to Music.Cultur.of Turkey,,Serkan Şener,TMB,Çarşamba,08:30/10:29,,20,1,,MUZE,,
11221,MUZ 479E,MUZ,LS,Introduction to Popular Music,,Songül Karahasanoğlu,TMB,Çarşamba,13:30/15:29,,20,0,,MUZE,,
11222,MUZ 491E,MUZ,LS,Critical Reading and Writing,,Günay Koçhan Flower,TMB,Pazartesi,13:30/16:29,,20,1,,MUZE,,
11223,MUZ 483E,MUZ,LS,Music-Dance & Cultural TheoryI,,Zeynep Gonca Girgin,TMB,Perşembe,15:30/17:29,,20,2,,MUZE,,
11224,MUZ 441E,MUZ,LS,Seminar III,,Miltiadis Pappas,TMB,Perşembe,10:30/12:29,,20,0,,MUZE,,
11225,MUZ 401E,MUZ,LS,Music History VII,,Atilla Coşkun Toksoy,TMB,Salı,13:30/15:29,,20,1,,MUZE,,
11226,MUZ 449E,MUZ,LS,20th Century Turkish Music,,Serhan Dilhan Konan,TMB,Salı,09:30/12:29,,20,0,,MUZE,,
11271,TEL 492,TEL,LS,Bitirme Çalışması,,İbrahim Akduman,EEB,,/,,500,7,,TEL,,
11273,TEL 492E,TEL,LS,Graduation Project,,İbrahim Akduman,EEB,,/,,500,0,,TEL,,
11291,MTH 281,MTH,LS,Linear Algebra and Applicat.,,Ali Yapar,EEB,Cuma,14:00/16:59,,30,3,,"EHN, SEH",,
11292,PHY 123,PHY,LS,Physics I,,Esra Özkan Zayim,EEB,Perşembe,09:30/12:29,,30,4,,EHN,,
11293,PHY 123L,PHY,LS,Physics I Lab,,Esra Özkan Zayim,EEB,Çarşamba,08:30/10:29,,30,2,,EHN,,
11376,MUZ 221,MUZ,LS,Etnomüzikolojiye Giriş,,Serkan Şener,TMB,Çarşamba,13:30/15:29,,20,17,,"ETMM, MUZ",,
11377,MUZ 311,MUZ,LS,Folklor ve Etnografya,,Süleyman Şenel,TMB,Pazartesi,09:30/12:29,,20,1,,"ETMM, MUZ",,
11378,MUZ 301,MUZ,LS,Müzik Tarihi V,,Ozan Baysal,TMB,Çarşamba,09:30/12:29,,20,9,,MUZ,,
11379,MUZ 341,MUZ,LS,Seminer I,,Serhan Dilhan Konan,TMB,Perşembe,13:30/15:29,,20,12,,MUZ,,
11381,MUZ 353,MUZ,LS,Farsça I,,Erdal Kılıç,TMB,Perşembe,10:30/12:29,,20,6,,"MUZ, MUZE",,
11382,MUZ 377,MUZ,LS,17. YY. Osmanlı Müziği,,Yalçın Çetinkaya,TMB,Pazartesi,15:30/17:29,,20,5,,MUZ,,
11383,MUZ 3329E,MUZ,LS,Intr. to World Music Culture,,Günay Koçhan Flower,TMB,Çarşamba,09:30/12:29,,10,0,,"MUZ, THO",,
11385,MUZ 3313,MUZ,LS,Farsça I,,Erdal Kılıç,TMB,Perşembe,15:30/17:29,,10,0,,MUZ,,
11386,MUZ 4349E,MUZ,LS,West. Infulunces on Ottmn Mus.,,Eray Cömert,TMB,Perşembe,09:30/12:29,,10,0,,MUZ,,
11388,MUZ 3511,MUZ,LS,Kanun III,,Serkan Mesut Halili,TMB,Çarşamba,08:30/09:29,,5,0,,MUZ,,
11391,MUT 131,MUT,LS,Akustik I,,Murat Tıraş,TMB,Çarşamba,13:30/15:29,,40,21,,"KMP, MTR, MUT, MUZ",,
11392,MUT 101,MUT,LS,Kemençe Yapımı I,,İbrahim Coşkun,TMB,,/,,5,1,,MUT,,
11396,MUT 101,MUT,LS,Kemençe Yapımı I,,Şafak Köksal,TMB,,/,,5,0,,MUT,,
11398,MUT 101,MUT,LS,Kemençe Yapımı I,,Mustafa Aydın Öksüz,TMB,,/,,5,0,,MUT,,
11402,MUT 101,MUT,LS,Kemençe Yapımı I,,Hasan Coşkun,TMB,,/,,5,0,,MUT,,
11403,MUT 111,MUT,LS,Tanbur Yapımı,,İbrahim Coşkun,TMB,,/,,5,0,,"MTMM, MUT",,
11404,MUT 111,MUT,LS,Tanbur Yapımı,,Şafak Köksal,TMB,,/,,5,0,,"MTMM, MUT",,
11405,MUT 111,MUT,LS,Tanbur Yapımı,,Mustafa Aydın Öksüz,TMB,,/,,5,0,,"MTMM, MUT",,
11406,MUT 111,MUT,LS,Tanbur Yapımı,,Hasan Coşkun,TMB,,/,,5,0,,"MTMM, MUT",,
11407,MUT 201,MUT,LS,Kemane Yapımı,,Ahmet Tunç Buyruklar,TMB,,/,,5,1,,"MTMY, MUT",,
11408,MUT 201,MUT,LS,Kemane Yapımı,,Mehmet Tangör,TMB,,/,,5,1,,"MTMY, MUT",,
11409,MUT 211,MUT,LS,Ud Yapımı,,İbrahim Coşkun,TMB,,/,,5,1,,"MTMM, MUT",,
