CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
30091,TUR 121,TUR,LS,Türk Dili I,,Özlem Kara,,Salı | Çarşamba,14:00/16:29 | 14:00/16:29,,60,45,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30092,TUR 121,TUR,LS,Türk Dili I,,Özlem Kara,,Perşembe | Cuma,09:00/11:29 | 09:00/11:29,,60,52,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30093,TUR 121,TUR,LS,Türk Dili I,,Özlem Kara,,Perşembe | Cuma,11:30/13:59 | 14:00/16:29,,60,48,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30094,TUR 122,TUR,LS,Türk Dili II,,Timur Aydın,"MED
MED | B35
B35",Pazartesi | Salı,09:00/11:29 | 09:00/11:29,,50,33,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30095,TUR 122,TUR,LS,Türk Dili II,,Timur Aydın,"MED
MED | B35
B35",Pazartesi | Salı,11:30/13:59 | 11:30/13:59,,50,16,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30096,TUR 122,TUR,LS,Türk Dili II,,Timur Aydın,"MED
MED | B35
B35",Pazartesi | Salı,14:00/16:29 | 14:00/16:29,,50,31,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30097,TUR 122,TUR,LS,Türk Dili II,,Timur Aydın,"MED
MED | B35
B35",Çarşamba | Perşembe,09:00/11:29 | 09:00/11:29,,50,17,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30098,TUR 122,TUR,LS,Türk Dili II,,--,"MED
MED | ---
---",Çarşamba | Perşembe,11:30/13:59 | 11:30/13:59,,0,0,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30099,TUR 122,TUR,LS,Türk Dili II,,Timur Aydın,"MED
MED | B35
B35",Çarşamba | Perşembe,14:00/16:29 | 14:00/16:29,,50,36,,"ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EEE, EFN, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, ESS, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, IAD, ICM, IML, IMLE, IND, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MBI, MCB, MEN, MET, METE, MIM, MIME, MMD, MTM, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, NAE, PEM, PEME, PET, PETE, SBL, SBP, SBPE, SCE, SDU, SED, SEH, SEK, SEN, SES, SGI, SGM, SIN, SIS, SMT, STP, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30125,DUI 251,DUI,LS,Meteoroloji,,Ayşe Nak,"DZB
DZB | C3
C3",Çarşamba | Çarşamba,09:30/13:29 | 14:30/17:29,,30,19,,DUI,,
30126,DUI 472,DUI,LS,Oşinografi,,Ayşe Nak,"DZB
DZB | C3
C3",Perşembe | Perşembe,09:00/12:29 | 13:30/14:59,,30,15,,DUI,,
30134,MAT 210E,MAT,LS,Engineering Mathematics,,--,"MED
MED
MED
MED | ---
---
---
---",Perşembe | Perşembe | Cuma | Cuma,10:00/12:59 | 14:00/15:59 | 10:00/12:59 | 14:00/15:29,,0,0,,"CEN, CHZ, CHZE, JEF, JEFE, JEO, JEOE, MAD, MADE, MEN, MTM, PET, PETE",,
30138,CAB 177,CAB,LS,Piyano I,,Alper Rumelioğlu,"TMB
TMB | ---
---",Pazartesi | Çarşamba,09:30/12:29 | 13:30/15:29,,17,2,,"DUI, MTR, MUT, MUZ, MZT, SES",,
30139,CAB 178,CAB,LS,Piyano II,,--,"TMB
TMB | ---
---",Pazartesi | Çarşamba,13:30/16:29 | 10:30/12:29,,0,0,,"MTR, MUT, MUZ, MZT, SES",,
30140,CAB 277,CAB,LS,Piyano III,,Alper Rumelioğlu,"TMB
TMB | ---
---",Salı | Perşembe,09:30/12:29 | 13:30/15:29,,17,6,,"MTR, MUT, MZT, SES",,
30141,CAB 278,CAB,LS,Piyano IV,,--,"TMB
TMB | ---
---",Salı | Perşembe,13:30/15:29 | 09:30/12:29,,0,0,,"MTR, MUT, MZT, SES",,
30145,GEM 312,GEM,LS,Gemi Yardımcı Makinaları,,--,"GDB
GDB | ---
---",Salı | Çarşamba,08:30/12:29 | 09:30/12:29,,30,0,,GEM,,
30146,GEM 445,GEM,LS,Gemi Boru Donanımları,,Osman Azmi Özsoysal,"GDB
GDB | 410
410",Çarşamba | Perşembe,14:30/17:29 | 14:30/16:29,,40,30,,GEM,,
30147,INS 217,INS,LS,Mukavemet I,,Teoman Özer,"INB
INB
INB | B206
B206
B206",Pazartesi | Pazartesi | Çarşamba,08:30/12:29 | 13:30/17:29 | 08:30/09:59,,25,22,,INS,,
30148,INS 218,INS,LS,Mukavemet II,,Teoman Özer,"INB
INB
INB | B206
B206
B206",Salı | Salı | Çarşamba,08:30/12:29 | 13:30/17:29 | 10:30/11:59,,50,37,,INS,,
30149,INS 338E,INS,LS,Reinforced Concrete I,,Ali Sarı,"INB
INB
INB
INB | A203
A203
A203
A203",Salı | Salı | Perşembe | Perşembe,10:30/12:29 | 14:30/17:29 | 10:30/12:29 | 14:30/16:59,,40,12,,"AIN, INS, INSE",,
30151,INS 354,INS,LS,Hidroloji,,Yavuz Selim Güçlü,"INB
INB | A204
A204",Pazartesi | Salı,08:30/11:59 | 08:30/11:59,,40,33,,INS,,
30152,CIE 439,CIE,LS,Transportation Systems,,Kemal Selçuk Öğüt,"INB
INB
INB | A103
A103
A103",Pazartesi | Çarşamba | Perşembe,09:00/10:59 | 09:00/10:59 | 13:00/15:59,,20,4,,SIN,,
30164,ING 100,ING,LS,EAP Through Global Goals,,Gürcan Öztürk,,Pazartesi | Perşembe,09:00/11:59 | 09:00/12:59,,28,27,,"ARC, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30165,ING 100,ING,LS,EAP Through Global Goals,,Gürcan Öztürk,,Pazartesi | Perşembe,13:00/15:59 | 13:00/16:59,,28,24,,"ARC, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30166,ING 112A,ING,LS,Basics of Academic Writing,,Halime Ceren Göktaş,,Pazartesi | Çarşamba,09:00/11:29 | 09:00/11:29,,28,25,,"ARC, BIO, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, EUTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IML, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30167,ING 112A,ING,LS,Basics of Academic Writing,,Halime Ceren Göktaş,,Pazartesi | Perşembe,11:30/13:59 | 09:00/11:29,,28,26,,"ARC, BIO, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, EUTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IML, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30168,ING 112A,ING,LS,Basics of Academic Writing,,Halime Ceren Göktaş,,Çarşamba | Cuma,11:30/13:59 | 14:00/16:29,,28,25,,"ARC, BIO, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, EUTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IML, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30169,ING 112A,ING,LS,Basics of Academic Writing,,Halime Ceren Göktaş,,Pazartesi | Perşembe,14:00/16:29 | 14:00/16:29,,28,28,,"ARC, BIO, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, EUTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IML, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30170,ING 112A,ING,LS,Basics of Academic Writing,,Halime Ceren Göktaş,,Salı | Cuma,09:00/11:29 | 09:00/11:29,,28,28,,"ARC, BIO, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, EUTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IML, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30171,ING 112A,ING,LS,Basics of Academic Writing,,Halime Ceren Göktaş,,Salı | Perşembe,11:30/13:59 | 11:30/13:59,,28,23,,"ARC, BIO, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, EUTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IML, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30172,ING 112A,ING,LS,Basics of Academic Writing,,Yurdanur Toktaş,,Pazartesi | Perşembe,09:00/11:29 | 09:00/11:29,,28,26,,"ARC, BIO, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, EUTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IML, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
30173,ING 112A,ING,LS,Basics of Academic Writing,,Yurdanur Toktaş,,Pazartesi | Perşembe,14:00/16:29 | 14:00/16:29,,28,27,,"ARC, BIO, BIOE, BLG, BLGE, CEN, CEV, CEVE, CHZ, DEN, ECNE, EEE, EFN, EHB, EHBE, ELK, ELKE, END, ENDE, ENTE, EUTE, FIZ, GEM, GEO, GEOE, GID, IAD, ICM, IML, IND, INS, INSE, ISL, ISLE, JEF, JEO, KIM, KMM, KOM, KOME, MAD, MAK, MAT, MET, METE, MIM, MIME, MMD, MTO, NAE, PEME, PETE, SBP, SBPE, TEKE, UCK, UZBE, YZVE",,
