CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
15287,MTM 302,MTM,LS,Onboard Training-III,,--,---,,/,,40,0,,"DUIK, MTM",,
15314,NAE 201,NAE,LS,Practical Training-I,,--,---,,/,,40,12,,"GEMK, NAE",,
15315,NAE 301,NAE,LS,Practical Training-II,,--,---,,/,,40,5,,"GEMK, NAE",,
15317,NAE 401,NAE,LS,Practical Training-III,,--,---,,/,,40,1,,"GEMK, NAE",,
15325,MST 231,MST,LS,Maritime English I,,Halime Ceren Göktaş,GDB,Çarşamba,09:30/12:29,,40,23,,"GEMK, GMIK, MEN, NAE",,
15355,THO 1119,THO,LS,Hareket ve Antreman Teknikleri,,Nihal Ötken,TMB,Çarşamba,13:30/15:29,,10,1,,THO,,
15356,THO 1121,THO,LS,Bale,,Funda Bozkurt,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,10,1,,THO,,
15357,THO 3315,THO,LS,Denge Performans,,Cumhur Sevinç,TMB,Salı,10:30/12:29,,10,1,,THO,,
15358,THO 4311,THO,LS,Dans Felsefesi,,Fatma Belma Kurtişoğlu,TMB,Perşembe,09:30/12:29,,10,1,,THO,,
15380,MST 271,MST,LS,Sailing,,İsmail Kandemir,DZB,Salı,12:30/15:29,,30,10,,"DUIK, GEMK, GMIK, MEN, MTM, NAE",,
15387,MST 232,MST,LS,Meteorology,,Arife Tuğsan İşiaçık Çolak,DZB,Cuma,09:30/12:29,,40,10,,"DUIK, MTM",,
15390,TEB 2122,TEB,LS,Piyano III,,Gökçe Karcebaş,TMB,Pazartesi,13:30/15:29,,10,3,,TEB,,
15431,TEB 1122,TEB,LS,Piyano I,,Gözde Öztürk,TMB,Çarşamba,10:30/12:29,,10,0,,TEB,,
15436,NAE 421,NAE,LS,Ship Motions and Maneuvering,,Erdem Üçer,GDB,Perşembe,13:30/17:29,,40,1,,"GEMK, NAE",,
15439,NAE 411,NAE,LS,Ship Design Project I,,Barış Barlas,GDB,Çarşamba,10:30/12:29,,40,0,,"GEMK, NAE",,
15445,TEB 4319,TEB,LS,Akustik,,Murat Tıraş,TMB,Pazartesi,08:30/10:29,,10,2,,"CAB, SES, TEB",,
15455,MST 241,MST,LS,Marine Electrotechnics,,Ali Sinan Çabuk,KMB,Salı,09:30/12:29,,40,5,,"GEMK, GMIK, MEN, NAE",,
15470,MST 311,MST,LS,Maritime Law I,,Sezer Ilgın,GDB,Salı,13:30/15:29,,40,5,,"DUIK, GEMK, GMIK, MEN, MTM, NAE",,
15472,HSS 301,HSS,LS,Research Methods & Statistics,,Emin Korkut,GDB,Çarşamba,13:30/16:29,,40,0,,"DUIK, GEMK, GMIK, MEN, MTM, NAE",,
15500,ENR 211,ENR,LS,Engineering Mechanics,,Gökhan Tansel Tayyar,GDB,Cuma,16:30/19:29,,40,0,,"DUIK, GEMK, GMIK, MEN, MTM, NAE",,
15788,MCH 100,MCH,LS,Maritime Chemistry,,Abdullah Aydoğan,KMB,Salı,08:30/11:29,,40,31,,"DUIK, GEMK, GMIK, MEN, MTM, NAE",,
15789,MCH 100L,MCH,LS,Maritime Chemistry Laboratory,,Abdullah Aydoğan,FEB,Pazartesi,08:30/10:29,,40,32,,"DUIK, GEMK, GMIK, MEN, MTM, NAE",,
15801,MUZ 2119,MUZ,LS,Etnomüzikolojiye Giriş,,Serkan Şener,TMB,Perşembe,08:30/10:29,,5,1,,MUZ,,
15802,MUZ 1121,MUZ,LS,Piyano I,,Melin Molla,TMB,Perşembe,10:30/11:29,,5,1,,MUZ,,
