CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
10255,ITB 203,ITB,LS,Sosyoloji,,--,FEB,Pazartesi,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10256,ITB 203,ITB,LS,Sosyoloji,,Nurullah Ardıç,FEB,Salı,14:30/17:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10257,ITB 203E,ITB,LS,Sociology,,Nurullah Ardıç,FEB,Perşembe,14:30/17:29,,0,0,,"AIN, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, ECNE, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
10258,ITB 203E,ITB,LS,Sociology,,Ayşe Serdar,MED,Pazartesi,08:30/11:29,,0,0,,"AIN, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, ECNE, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
10259,ITB 203E,ITB,LS,Sociology,,Ayşe Serdar,FEB,Pazartesi,14:30/17:29,,0,0,,"AIN, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, ECNE, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
10260,ITB 205E,ITB,LS,Philosophy,,Kerem Eksen,FEB,Pazartesi,11:30/14:29,,0,0,,"AIN, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, ECNE, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
10261,ITB 206,ITB,LS,Dünya Politikasında Meseleler,,Stefo Benlisoy,FEB,Salı,08:30/11:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10262,ITB 206,ITB,LS,Dünya Politikasında Meseleler,,Stefo Benlisoy,MED,Salı,14:30/17:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10263,ITB 207,ITB,LS,Osmanlı Tarihi,,Saltuk Duran,FEB,Perşembe,08:30/11:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10264,ITB 207,ITB,LS,Osmanlı Tarihi,,Stefo Benlisoy,FEB,Perşembe,08:30/11:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10265,ITB 207,ITB,LS,Osmanlı Tarihi,,Stefo Benlisoy,FEB,Perşembe,14:30/17:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10266,ITB 207,ITB,LS,Osmanlı Tarihi,,Kadir Kon,MED,Salı,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10267,ITB 207,ITB,LS,Osmanlı Tarihi,,Ulaş Duygu Aysal Cin,FEB,Salı,08:30/11:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10268,ITB 207,ITB,LS,Osmanlı Tarihi,,Ulaş Duygu Aysal Cin,FEB,Salı,14:30/17:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10269,ITB 207E,ITB,LS,Ottoman History,,--,FEB,Salı,08:30/11:29,,0,0,,"AIN, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, ECNE, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
10270,ITB 208,ITB,LS,Modern Türkiye'nin Oluşumu,,Kadir Kon,MED,Pazartesi,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10271,ITB 208,ITB,LS,Modern Türkiye'nin Oluşumu,,Kadir Kon,FEB,Çarşamba,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10272,ITB 208,ITB,LS,Modern Türkiye'nin Oluşumu,,Mehmet Ali Doğan,FEB,Çarşamba,09:30/12:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10273,ITB 208,ITB,LS,Modern Türkiye'nin Oluşumu,,Mehmet Ali Doğan,FEB,Çarşamba,12:30/15:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10274,ITB 208E,ITB,LS,Formations of Modern Turkey,,Doğan Gürpınar,FEB,Çarşamba,11:30/14:29,,0,0,,"AIN, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, ECNE, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
10275,ITB 209,ITB,LS,Türkiye ve Dünya,,Alper Yurttaş,FEB,Cuma,14:30/17:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10276,ITB 209,ITB,LS,Türkiye ve Dünya,,Veli Selman Gemuhluoğlu,MMB,Perşembe,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10277,ITB 213,ITB,LS,Edebiyat ve Toplum,,Cüneyd Okay,MKB,Perşembe,08:30/11:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10278,ITB 213,ITB,LS,Edebiyat ve Toplum,,Cüneyd Okay,MKB,Perşembe,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10280,ITB 214,ITB,LS,Modern Ortadoğu,,--,MED,Perşembe,08:30/11:29,,0,0,,"BIO, BLG, CAB, CEV, CHZ, DEN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MUT, MUZ, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10281,ITB 214E,ITB,LS,The Modern Middle East,,Umut Uzer,FEB,Perşembe,14:30/17:29,,0,0,,"BIO, BIOE, BLG, BLGE, CAB, CEV, CEVE, CHZ, CHZE, DEN, DENE, ECNE, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE",,
10282,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Tuncay Zorlu,FEB,Pazartesi,08:30/11:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10283,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Saltuk Duran,FEB,Cuma,08:30/11:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10284,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Saltuk Duran,FEB,Cuma,14:30/17:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10285,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,FEB,Salı,08:30/11:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10286,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,FEB,Salı,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10287,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,FEB,Salı,14:30/17:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10288,ITB 218E,ITB,LS,History of Science&Technology,,Peter Jonathan Starr,MED,Salı,08:30/11:29,,0,0,,"AIN, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, ECNE, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
10289,ITB 222,ITB,LS,Kent ve Toplum,,Özge Atalay Çelik,FEB,Perşembe,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10290,ITB 222,ITB,LS,Kent ve Toplum,,--,MED,Salı,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10291,ITB 222,ITB,LS,Kent ve Toplum,,Ümran Kaya,FEB,Salı,14:30/17:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
10292,ITB 222,ITB,LS,Kent ve Toplum,,Ümran Kaya,FEB,Çarşamba,11:30/14:29,,0,0,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
