CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
30082,MUK 201,MUK,LS,Mukavemet I,,Teoman Özer,,Pazartesi | Salı | Çarşamba | Perşembe,14:00/17:59 | 14:00/17:59 | 11:00/13:29 | 16:00/17:59,,30,25,,"FIZ, INS, UCKM",,
30083,MUK 202,MUK,LS,Mukavemet II,,Abdul Hayır,,Pazartesi | Salı | Çarşamba,14:00/17:59 | 09:00/12:59 | 09:00/13:29,,25,24,,"FIZ, INS",,
30084,MUK 202,MUK,LS,Mukavemet II,,Teoman Özer,,Pazartesi | Salı | Çarşamba | Perşembe,09:00/12:59 | 09:00/12:59 | 09:00/10:59 | 09:00/11:29,,25,28,,"FIZ, INS",,
30085,INS 214E,INS,LS,Partial Differential Equations,,Teoman Özer,,Çarşamba | Perşembe,14:00/17:59 | 12:00/15:29,,25,15,,"INS, INSE, PETE",,
30086,INS 338,INS,LS,Betonarme I,,Tülay Aksu Özkul,,Salı | Çarşamba | Perşembe,09:00/12:59 | 09:00/12:59 | 09:00/10:59,,35,32,,INS,,
30087,INS 409,INS,LS,İnş.İşçi Sağlığı ve İş Güven.,,Gürkan Emre Gürcanlı,,Salı | Çarşamba,14:00/16:59 | 15:00/16:59,,30,14,,INS,,
30088,INS 316E,INS,LS,Site Layout,,Gürkan Emre Gürcanlı,,Salı | Çarşamba,09:00/12:29 | 09:00/12:59,,30,21,,"INS, INSE",,
30090,INS 354,INS,LS,Hidroloji,,Yavuz Selim Güçlü,,Perşembe | Cuma,09:00/12:59 | 09:00/12:29,,25,17,,INS,,
30091,INS 354,INS,LS,Hidroloji,,--,,,,,0,0,,INS,,
30092,INS 354,INS,LS,Hidroloji,,--,,,,,0,0,,INS,,
30093,INS 437,INS,LS,Trafik Mühendisliği,,--,,,,,0,0,,INS,,
30094,INS 464E,INS,LS,Substr.in Transportation Eng.,,Ali Osman Atahan,,Pazartesi | Salı,14:00/17:29 | 14:00/17:59,,40,29,,"INS, INSE",,
30095,EHB 206E,EHB,LS,Signal Processing&Linear Syst.,,Hakan Ali Çırpan,,Salı | Çarşamba | Cuma,10:00/12:29 | 15:30/17:59 | 15:30/17:59,,50,24,,"BLG, BLGE, EHB, EHBE, ELE, ELH, TEL",,
30096,EHB 211E,EHB,LS,Basics of Electrical Circuits,,Metin Hüner,,Salı | Cuma,13:30/16:59 | 13:30/17:29,,65,65,,"BLG, BLGE, EHB, EHBE, ELE, ELK, ELKE, KOM, KOME, TEL",,
30097,ELK 214,ELK,LS,Elektromek. Enerji Dönüş.Tem.,,Ali Sinan Çabuk,,Perşembe | Perşembe,09:30/12:59 | 13:30/17:29,,55,45,,"EHB, ELE, ELH, KOM, MKN, TEL",,
30098,ELK 226,ELK,LS,Elektrik-Elektronik Müh. Tem.,,Ali Sinan Çabuk,,Çarşamba | Çarşamba,09:30/12:59 | 13:30/17:29,,55,44,,"IML, MAK",,
30099,BLG 231,BLG,LS,Sayısal Devreler,,Ali Sinan Çabuk,,Salı | Salı,09:30/12:59 | 13:30/17:29,,50,34,,"ELK, KOM, MKN",,
30100,EHB 211E,EHB,LS,Basics of Electrical Circuits,,İsmail Serdar Özoğuz,,Salı | Cuma,13:30/16:59 | 13:30/17:29,,65,50,,"BLG, BLGE, EHB, EHBE, ELE, ELK, ELKE, KOM, KOME, TEL",,
30101,ELK 221,ELK,LS,Elektrik Mühen. Temelleri,,Ahmet Cansız,,Çarşamba | Çarşamba,09:00/12:59 | 14:00/17:29,,55,35,,"CHZ, GID, IML, ISL, KMM, MAK, MET, TEK, UCK, UCKM, UZB",,
30102,EHB 232E,EHB,LS,Circuit and System Analysis,,Metin Hüner,,Çarşamba | Perşembe | Cuma,15:00/17:29 | 09:00/11:59 | 09:30/11:29,,90,97,,"EHB, EHBE, ELE, ELH, ELK, ELKE, TEL",,
30103,ELK 221E,ELK,LS,Fundamentals of Electric. Eng.,,Ahmet Cansız,,Salı | Salı,09:00/12:59 | 14:00/17:29,,65,57,,"CHZE, GIDE, IMLE, ISLE, KMME, MAKE, METE, PETE, TEKE, UCK, UCKE, UCKM, UZB, UZBE",,
30104,ELK 221E,ELK,LS,Fundamentals of Electric. Eng.,,Ahmet Cansız,,Pazartesi | Pazartesi,09:00/12:59 | 14:00/17:29,,65,60,,"CHZE, GIDE, IMLE, ISLE, KMME, MAKE, METE, PETE, TEKE, UCK, UCKE, UCKM, UZB, UZBE",,
30105,EHB 262,EHB,LS,Elektronik II,,Metin Yazgı,,Pazartesi | Salı,15:00/17:59 | 13:30/17:59,,75,68,,"EHB, ELE",,
30106,EHB 335E,EHB,LS,Analog Electronic Circuits,,Metin Yazgı,,Pazartesi | Perşembe,09:00/12:59 | 09:00/12:29,,65,73,,"EHB, EHBE, ELE, ELH, TEL",,
30107,EHB 262E,EHB,LS,Electronics II,,Mustafa Berke Yelten,,Pazartesi | Salı,14:30/17:29 | 13:00/17:29,,75,73,,"EHB, EHBE, ELE",,
30108,EHB 362E,EHB,LS,Microwave Engineering,,Mesut Kartal,,Salı | Salı | Perşembe,09:30/11:59 | 12:30/14:59 | 12:30/14:59,,50,21,,"EHB, EHBE, ELE, ELH, TEL",,
30109,MAT 281,MAT,LS,Lineer Cebir ve Uygulamaları,,Ahmet Hamdi Kayran,,Salı | Cuma,13:30/16:59 | 13:30/17:29,,50,30,,"EHB, ELE, ELK, KOM, TEL",,
30110,ALM 102,ALM,LS,Almanca II,,İnanç Bakkalbaşı,,Pazartesi | Çarşamba | Cuma,09:00/12:59 | 09:00/11:59 | 09:00/11:59,,25,24,,Tüm Lisans ve Lisansüstü Programlar,,
30111,FRA 102,FRA,LS,Fransızca II,,Hilal Küçük,,Salı | Çarşamba | Perşembe,09:00/11:59 | 09:00/12:59 | 09:00/11:59,,25,9,,Tüm Lisans ve Lisansüstü Programlar,,
30112,FRA 101,FRA,LS,Fransızca I,,Hilal Küçük,,Salı | Çarşamba | Perşembe,13:30/16:29 | 14:00/17:59 | 13:30/16:29,,25,26,,Tüm Lisans ve Lisansüstü Programlar,,
30114,BIL 100E,BIL,LS,Intr.to Prog.Language(PYTHON),,Ömer Özyıldırım,,Pazartesi | Pazartesi,09:30/12:29 | 13:30/17:59,,90,64,,"BIO, BIOE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, FIZM, GEM, GEME, GEMK, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, PEM, PEME, PET, PETE, SBP, SBPE, SEN, TEK, TEKE, TEL, UCK, UCKE, UZB, UZBE",,
30115,BIL 100E,BIL,LS,Intr.to Prog.Language(PYTHON),,Evren Dağlarlı,,Pazartesi | Pazartesi,09:30/12:29 | 13:30/17:59,,90,46,,"BIO, BIOE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, FIZM, GEM, GEME, GEMK, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, PEM, PEME, PET, PETE, SBP, SBPE, SEN, TEK, TEKE, TEL, UCK, UCKE, UZB, UZBE",,
30116,BIL 100E,BIL,LS,Intr.to Prog.Language(PYTHON),,Ömer Özyıldırım,,Salı | Salı,09:30/12:29 | 13:30/17:59,,90,59,,"BIO, BIOE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, FIZM, GEM, GEME, GEMK, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, PEM, PEME, PET, PETE, SBP, SBPE, SEN, TEK, TEKE, TEL, UCK, UCKE, UZB, UZBE",,
30117,BIL 100E,BIL,LS,Intr.to Prog.Language(PYTHON),,Evren Dağlarlı,,Salı | Salı,09:30/12:29 | 13:30/17:59,,90,19,,"BIO, BIOE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, FIZM, GEM, GEME, GEMK, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, PEM, PEME, PET, PETE, SBP, SBPE, SEN, TEK, TEKE, TEL, UCK, UCKE, UZB, UZBE",,
30119,BIL 100E,BIL,LS,Intr.to Prog.Language(PYTHON),,Berfin Kalay,,Çarşamba | Çarşamba,09:30/12:29 | 13:30/17:59,,90,78,,"BIO, BIOE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, FIZM, GEM, GEME, GEMK, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, PEM, PEME, PET, PETE, SBP, SBPE, SEN, TEK, TEKE, TEL, UCK, UCKE, UZB, UZBE",,
30121,BIL 100E,BIL,LS,Intr.to Prog.Language(PYTHON),,Berfin Kalay,,Perşembe | Perşembe,09:30/12:29 | 13:30/17:59,,90,90,,"BIO, BIOE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, FIZM, GEM, GEME, GEMK, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, PEM, PEME, PET, PETE, SBP, SBPE, SEN, TEK, TEKE, TEL, UCK, UCKE, UZB, UZBE",,
30147,MAT 210E,MAT,LS,Engineering Mathematics,,Figen Özen,,Perşembe | Perşembe | Cuma | Cuma,10:00/12:59 | 14:00/15:59 | 10:00/12:59 | 14:00/15:59,,140,156,,"BIO, BIOE, BLG, BLGE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, ELK, ELKE, END, ENDE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEFM, JEO, JEOE, KIM, KIME, KMM, KMME, MAD, MADE, MATM, MET, METE, MKNM, MTO, MTOE, PET, PETE, TEK, TEKE, TEL, UCK, UCKE, UCKM, UZB, UZBE, UZBM, YZVE",,
30148,MAT 232,MAT,LS,Diferansiyel Denklemler,,Kamil Oruçoğlu,,Pazartesi | Çarşamba | Cuma,09:00/11:59 | 09:00/11:59 | 09:00/12:59,,30,16,,"MAT, MATM",,
30149,MAT 271E,MAT,LS,Probability and Statistics,,Halil Bayraktar,,Çarşamba | Çarşamba | Perşembe,09:00/11:29 | 13:00/15:29 | 09:00/11:29,,30,30,,"AIN, BIO, BIOE, BLG, BLGE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, EHB, EHBE, EHN, ELE, ELH, ELK, ELKE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, GMIK, IML, IMLE, INS, INSE, JEF, JEFE, JEO, JEOE, KMM, KMME, KOM, KOME, KON, KONE, MAD, MADE, MAK, MAKE, MET, METE, MTO, MTOE, PET, PETE, SBP, SBPE, SEH, TEK, TEKE, TEL, UCK, UCKE, UZB, UZBE",,
30150,MAT 287,MAT,LS,Matematik III,,Kamil Oruçoğlu,,Pazartesi | Çarşamba | Cuma,14:00/17:59 | 13:30/17:59 | 14:00/17:59,,30,18,,"MAT, MATM",,
30152,MAT 355,MAT,LS,Topoloji,,Fuat Ergezen,,Çarşamba | Perşembe,09:00/12:59 | 09:00/12:29,,30,23,,"MAT, MATM",,
30164,FIZ 201,FIZ,LS,Modern Fizik,,Mehmet Murat Sunar,,Pazartesi | Salı | Çarşamba,15:00/17:29 | 15:00/17:29 | 15:00/17:29,,100,66,,"CHZ, DEN, EHB, ELE, ELH, ELK, FIZM, GEM, JEF, JEO, KOM, MAD, MET, MTO, PET, TEL, UCK, UCKM, UZB",,
30165,FIZ 201E,FIZ,LS,Modern Physics,,Mehmet Murat Sunar,,Pazartesi | Salı | Çarşamba,12:00/14:29 | 12:00/14:29 | 12:00/14:29,,100,39,,"CHZ, CHZE, DEN, DENE, EHB, EHBE, ELE, ELH, ELK, ELKE, FIZM, GEM, GEME, GEMK, GMI, GMIE, JEF, JEO, JEOE, KOM, KOME, MAD, MADE, METE, MTO, MTOE, PET, PETE, TEL, UCK, UCKE, UZB, UZBE, UZBM",,
30166,ITB 094E,ITB,LS,International.Rel.and Globali.,,Umut Uzer,,Pazartesi | Salı | Çarşamba,11:30/13:59 | 11:30/13:59 | 11:30/13:59,,35,33,,"BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, ECNE, EHB, EHBE, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, MTR, MUT, MUZ, MUZE, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30167,ITB 094E,ITB,LS,International.Rel.and Globali.,,Umut Uzer,,Pazartesi | Salı | Çarşamba,14:30/16:59 | 14:30/16:59 | 14:30/16:59,,35,28,,"BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, ECNE, EHB, EHBE, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, MTR, MUT, MUZ, MUZE, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30168,ITB 203,ITB,LS,Sosyoloji,,Nurullah Ardıç,,Pazartesi | Salı | Perşembe,11:30/13:59 | 11:30/13:59 | 11:30/13:59,,35,20,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30169,ITB 203E,ITB,LS,Sociology,,Nurullah Ardıç,,Pazartesi | Salı | Perşembe,14:30/16:59 | 14:30/16:59 | 14:30/16:59,,35,35,,"BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, ECNE, EHB, EHBE, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MTO, MTOE, MTR, MUT, MUZ, MUZE, MZT, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30170,ITB 207,ITB,LS,Osmanlı Tarihi,,Saltuk Duran,,Pazartesi | Salı | Çarşamba,09:00/11:29 | 09:00/11:29 | 09:00/11:29,,35,9,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30171,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Saltuk Duran,,Pazartesi | Salı | Çarşamba,13:30/15:59 | 13:30/15:59 | 13:30/15:59,,35,14,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30172,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Tuncay Zorlu,,Pazartesi | Çarşamba | Cuma,09:00/11:29 | 09:00/11:29 | 09:00/11:29,,35,35,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30173,ITB 207,ITB,LS,Osmanlı Tarihi,,Tuncay Zorlu,,Pazartesi | Çarşamba | Cuma,11:30/13:59 | 11:30/13:59 | 14:00/16:29,,35,35,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30174,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,,Pazartesi | Salı | Çarşamba,09:00/11:29 | 09:00/11:29 | 09:00/11:29,,35,32,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30175,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,,Pazartesi | Salı | Çarşamba,12:00/14:29 | 12:00/14:29 | 12:00/14:29,,35,22,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30176,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,,Pazartesi | Perşembe | Cuma,15:00/17:29 | 09:00/11:29 | 09:00/11:29,,35,34,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30177,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,,Salı | Çarşamba | Perşembe,15:00/17:29 | 15:00/17:29 | 12:00/14:29,,35,11,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30178,ITB 207,ITB,LS,Osmanlı Tarihi,,Cüneyd Okay,,Pazartesi | Salı | Çarşamba,09:00/11:29 | 09:00/11:29 | 09:00/11:29,,35,6,,"BIO, BLG, BST, CAB, CEB, CEV, CHZ, DEN, DUI, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
