CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
30155,SBP 312E,SBP,LS,Proj.VI:Spatial Plan.in Act.,,Turgay Kerem Koramaz,MMB | MMB | MMB | MMB | MMB,Pazartesi | Pazartesi | Salı | Çarşamba | Çarşamba,08:30/12:29 | 13:30/17:29 | 13:30/17:29 | 08:30/12:29 | 13:30/17:29,,15,12,,"SBP, SBPE, SBPM",,
30156,SBP 411E,SBP,LS,Project VII: Urban Design,,"Engin Eyüp Eyuboğlu, Özhan Ertekin",MMB | MMB | MMB | MMB | MMB,Salı | Salı | Çarşamba | Çarşamba | Perşembe,08:30/12:29 | 13:30/17:29 | 08:30/12:29 | 13:30/17:29 | 13:30/17:29,,12,11,,"SBP, SBPE, SBPM",,
30157,MUK 203E,MUK,LS,Strength of Materials I,,Demet Balkan,UUB | UUB,Pazartesi | Salı,09:00/12:59 | 09:00/12:29,,40,28,,"UCK, UCKE, UZB, UZBE",,
30158,ICM 246E,ICM,LS,Interior Arch. Design Studio I,,Ervin Garip,MMB | MMB | MMB | MMB | MMB,Pazartesi | Pazartesi | Çarşamba | Perşembe | Perşembe,08:30/12:29 | 13:30/17:29 | 08:30/12:29 | 08:30/12:29 | 13:30/17:29,,7,2,,"ICM, ICMM",,
30159,MUK 204E,MUK,LS,Strength of Materials II,,Demet Balkan,UUB | UUB,Çarşamba | Perşembe,09:00/12:59 | 09:00/12:29,,40,37,,"UCK, UCKE, UZB, UZBE",,
30160,UCK 441E,UCK,LS,Flight Stability and Control,,Hayri Acar,UUB | UUB,Salı | Perşembe,09:00/12:59 | 09:00/12:29,,40,34,,"UCK, UCKE, UCKM",,
30161,ICM 349E,ICM,LS,Interior Arch.Design Studio II,,Ervin Garip,MMB | MMB | MMB | MMB | MMB,Salı | Salı | Çarşamba | Cuma | Cuma,08:30/12:29 | 13:30/17:29 | 13:30/17:29 | 08:30/12:29 | 14:00/17:59,,7,2,,"ICM, ICMM",,
30162,UCK 351E,UCK,LS,Aerodynamics,,Hayri Acar,UUB | UUB | UUB,Salı | Çarşamba | Perşembe,15:00/17:59 | 14:00/16:59 | 14:00/17:59,,40,66,,"UCK, UCKE, UCKM, UZB, UZBE",,
30163,MTO 311E,MTO,LS,Data Analysis,,Kasım Koçak,UUB | UUB | UUB | UUB,Çarşamba | Çarşamba | Perşembe | Perşembe,09:00/11:59 | 14:00/16:59 | 09:00/12:59 | 14:00/16:29,,30,19,,MTO,,
30164,ICM 366E,ICM,LS,Interior Arch.Desgn Studio III,,Emine Görgül,MMB | MMB | MMB | MMB | MMB,Pazartesi | Pazartesi | Çarşamba | Perşembe | Perşembe,08:30/12:29 | 13:30/17:29 | 08:30/12:29 | 08:30/12:29 | 13:30/17:29,,8,6,,ICM,,
30165,MTO 214,MTO,LS,Atmosfer Termodinamiği,,Kasım Koçak,UUB | UUB,Pazartesi | Salı,13:00/17:59 | 13:00/17:59,,40,25,,"MTO, MTOM",,
30166,ICM 449E,ICM,LS,Interior Arch.Desgn Studio IV,,Emine Görgül,MMB | MMB | MMB | MMB | MMB,Salı | Salı | Çarşamba | Cuma | Cuma,08:30/12:29 | 13:30/17:29 | 13:30/17:29 | 08:30/12:29 | 14:00/17:59,,8,6,,ICM,,
30167,MTO 338,MTO,LS,Havacılık Meteorolojisi,,Emrah Tuncay Özdemir,UUB | UUB,Pazartesi | Salı,09:00/12:59 | 09:00/12:29,,30,16,,MTO,,
30173,MET 313,MET,LS,Kimyasal Metalurji I,,Mahmut Ercan Açma,KMB | KMB,Pazartesi | Pazartesi,09:00/11:29 | 13:00/15:29,,30,27,,MET,,
30176,MET 326,MET,LS,Kimyasal Metalurji II,,Mahmut Ercan Açma,KMB | KMB,Salı | Salı,09:00/12:59 | 14:00/17:29,,30,12,,MET,,
30180,MET 374,MET,LS,Proses Metalurjisi,,Mahmut Ercan Açma,KMB | KMB,Perşembe | Perşembe,09:00/11:29 | 13:00/15:29,,30,12,,MET,,
30182,MAT 210E,MAT,LS,Engineering Mathematics,,Figen Özen,EEB | EEB | EEB | EEB,Perşembe | Perşembe | Cuma | Cuma,10:00/12:59 | 14:00/15:59 | 10:00/12:59 | 14:00/15:59,,90,71,,"BIO, BIOE, BLG, BLGE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, ELK, ELKE, END, ENDE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEFM, JEO, JEOE, KIM, KIME, KMM, KMME, MAD, MADE, MATM, MET, METE, MTO, MTOE, PET, PETE, TEK, TEKE, TEL, UCK, UCKE, UCKM, UZB, UZBE, UZBM, YZVE",,
30183,MET 474,MET,LS,Demir Dışı Metal.Ekstrk.Mtlrj.,,Mahmut Ercan Açma,KMB | KMB,Pazartesi | Perşembe,15:30/17:59 | 15:30/17:59,,30,14,,MET,,
30184,MET 315E,MET,LS,Fund. of Physical Metallurgy,,Burak Özkal,KMB | KMB,Çarşamba | Çarşamba,09:00/12:59 | 13:30/16:59,,30,29,,"MET, METE",,
30185,MAT 210E,MAT,LS,Engineering Mathematics,,Ali Demirci,EEB | EEB | EEB | EEB,Perşembe | Perşembe | Cuma | Cuma,10:00/12:59 | 14:00/15:59 | 10:00/12:59 | 14:00/15:59,,90,87,,"BIO, BIOE, BLG, BLGE, CEV, CEVE, CHZ, CHZE, DEN, DENE, DUI, DUIE, ECNE, EHB, EHBE, ELE, ELH, ELK, ELKE, END, ENDE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, GMI, GMIE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEFM, JEO, JEOE, KIM, KIME, KMM, KMME, MAD, MADE, MATM, MET, METE, MTO, MTOE, PET, PETE, TEK, TEKE, TEL, UCK, UCKE, UCKM, UZB, UZBE, UZBM, YZVE",,
30186,MET 475E,MET,LS,Powder Metallurgy,,Burak Özkal,KMB | KMB,Cuma | Cuma,09:00/12:29 | 14:00/15:29,,30,20,,"MET, METE",,
30187,MAT 287,MAT,LS,Matematik III,,Kamil Oruçoğlu,FEB | FEB | FEB,Pazartesi | Çarşamba | Cuma,09:00/13:29 | 09:00/12:59 | 09:00/12:59,,40,38,,"MAT, MATM",,
30189,MAL 201,MAL,LS,Malzeme Bilimi,,Burak Özkal,KMB | KMB,Pazartesi | Pazartesi,09:00/12:59 | 13:30/16:59,,30,29,,"BLG, CEV, CHZ, DEN, EHB, ELE, ELH, ELK, FIZ, GEM, GID, IML, INS, ISL, KMM, KOM",,
30193,MAL 201E,MAL,LS,Materials Science,,Burak Özkal,KMB | KMB,Salı | Salı,09:00/12:59 | 13:30/16:59,,30,24,,"BLG, BLGE, CEV, CEVE, CHZE, DEN, DENE, EHB, EHBE, ELH, ELK, ELKE, FIZ, FIZE, GEM, GEME, GEMK, GID, GIDE, IML, IMLE, IMLM, INS, INSE, ISL, ISLE, JEO, JEOE, KMM, KMME, KOM, KOME, MAD, MAK, MAKE, MAKM, PET, PETE, TEK, TEKE, UCK, UCKE, UZB, UZBE",,
30195,FIZ 233E,FIZ,LS,Electronics I,,Ali Gelir,FEB | FEB | FEB,Pazartesi | Salı | Salı,11:30/12:59 | 09:30/12:29 | 14:30/17:29,,40,32,,"FIZ, FIZE",,
30205,KIM 111,KIM,LS,Genel Kimya I,,--,FEB | FEB | FEB,Salı | Salı | Perşembe,10:00/12:59 | 14:00/16:59 | 14:00/17:59,,0,0,,"KIM, KIMM",,
30206,KIM 202E,KIM,LS,Physical Chemistry,,Argun Talat Gökçeören,FEB | FEB | FEB,Pazartesi | Salı | Çarşamba,13:00/15:29 | 13:00/15:29 | 13:00/15:29,,40,24,,"BIO, BIOE, CEV, CEVE, CHZE, DENE, EHB, EHBE, ELK, ELKE, GEM, GEME, GEMK, GIDE, INS, INSE, JEOE, KMM, KMME, KOM, KOME, MADE, MET, METE, PETE",,
30207,KIM 205,KIM,LS,Organik Kimya,,Gönül Yapar,FEB | FEB | FEB,Pazartesi | Salı | Çarşamba,09:00/11:29 | 09:00/11:29 | 09:00/11:29,,30,14,,"BIO, BIOM, CEV, CHZ, DEN, ELE, ELH, ELK, GEM, INS, JEO, KIMM, KYD, MAD, MET, PET, TEL",,
30208,KIM 205E,KIM,LS,Organic Chemistry,,Abdullah Aydoğan,MED | MED,Salı | Salı,09:30/12:29 | 13:30/17:59,,80,73,,"BIOM, CEV, CEVE, CHZE, DENE, ELKE, GEME, GEMK, INS, INSE, JEOE, KIM, KIMM, MADE, MET, METE, PETE, TEKE",,
30209,KIM 224E,KIM,LS,Inorganic Chemistry II,,Altuğ Mert Sevim,MED | MED | MED,Pazartesi | Salı | Çarşamba,09:00/11:29 | 09:00/11:29 | 09:00/11:29,,30,13,,KIM,,
30210,KIM 231,KIM,LS,Organik Kimya I,,Turan Öztürk,MED | MED | MED,Salı | Cuma | Cuma,14:00/17:59 | 10:00/12:59 | 14:00/16:59,,40,31,,"KIM, KIMM",,
30211,ITB 094E,ITB,LS,International.Rel.and Globali.,,Umut Uzer,FEB | FEB | FEB,Salı | Çarşamba | Perşembe,11:30/13:59 | 11:30/13:59 | 11:30/13:59,,45,24,,"AIN, ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, ECNE, EEE, EFN, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MMD, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30212,ITB 094E,ITB,LS,International.Rel.and Globali.,,Umut Uzer,FEB | FEB | FEB,Salı | Çarşamba | Perşembe,14:30/16:59 | 14:30/16:59 | 14:30/16:59,,45,33,,"AIN, ARC, BIO, BIOE, BLG, BLGE, BST, CAB, CEB, CEN, CEV, CEVE, CHZ, CHZE, DEN, DENE, ECNE, EEE, EFN, EHB, EHBE, EHS, ELE, ELH, ELK, ELKE, END, ENDE, ENTE, EUT, EUTE, FIZ, FIZE, GEM, GEME, GEMK, GEO, GEOE, GID, GIDE, ICM, IML, IMLE, INS, INSE, ISL, ISLE, JDF, JEF, JEFE, JEO, JEOE, KIM, KIME, KMM, KMME, KMP, KOM, KOME, MAD, MADE, MAK, MAKE, MAT, MATE, MET, METE, MIM, MIME, MMD, MSS, MTO, MTOE, MTR, MUT, MUZ, MUZE, PEM, PEME, PET, PETE, SBP, SBPE, SES, TEB, TEK, TEKE, TEL, THO, UCK, UCKE, UZB, UZBE, YZVE",,
30213,GEO 202E,GEO,LS,Engineering Surveying,,Mustafa Yanalak,INB | INB | INB,Perşembe | Cuma | Cuma,15:00/17:29 | 09:00/12:29 | 14:00/17:59,,80,54,,"GEO, GEOE",,
30214,INS 102,INS,LS,Statik,,Abdul Hayır,INB | INB | INB,Pazartesi | Salı | Çarşamba,08:30/12:29 | 13:30/17:29 | 08:30/10:29,,35,24,,INS,,
30216,ITB 207,ITB,LS,Osmanlı Tarihi,,--,MKB | MKB | MKB,Pazartesi | Salı | Çarşamba,08:30/10:59 | 08:30/10:59 | 08:30/10:59,,0,0,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30217,GEO 203,GEO,LS,Koord. Sist. Ve Jeodezi I,,Hayri Hakan Denli,INB | INB | INB,Salı | Çarşamba | Çarşamba,13:30/15:29 | 08:30/12:29 | 13:30/17:29,,40,24,,GEO,,
30218,ITB 207,ITB,LS,Osmanlı Tarihi,,--,MKB | MKB | MKB,Pazartesi | Salı | Çarşamba,11:30/13:59 | 11:30/13:59 | 11:30/13:59,,0,0,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30219,ITB 207,ITB,LS,Osmanlı Tarihi,,--,MKB | MKB | MKB,Pazartesi | Salı | Çarşamba,14:30/16:59 | 14:30/16:59 | 14:30/16:59,,0,0,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30220,MUK 202,MUK,LS,Mukavemet II,,Abdul Hayır,INB | INB | INB | INB,Pazartesi | Salı | Çarşamba | Çarşamba,13:30/17:29 | 08:30/12:29 | 10:30/12:29 | 13:30/15:59,,35,24,,"FIZ, INS",,
30221,ITB 207,ITB,LS,Osmanlı Tarihi,,Tuncay Zorlu,MED | MED | MED,Pazartesi | Çarşamba | Cuma,11:00/13:29 | 11:00/13:29 | 14:00/16:29,,30,27,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30222,GEO 308,GEO,LS,Taşınmaz Değerlemesi,,Reha Metin Alkan,INB,Salı,08:30/13:29,,40,12,,GEO,,
30223,GEO 304,GEO,LS,Jeodezi-II ve Projeksiyonlar,,Hayri Hakan Denli,INB | INB | INB,Salı | Perşembe | Perşembe,16:00/17:59 | 08:30/12:29 | 13:30/17:29,,40,14,,GEO,,
30224,STA 204,STA,LS,Statik ve Mukavemet,,Abdul Hayır,INB | INB,Perşembe | Perşembe,08:30/12:29 | 13:30/16:59,,35,27,,"CEV, EHB, ELE, ELH, ELK, EUT, GID, ISL, KMM, KOM, MET, MTO, PET, PETM, TEL, UCKM",,
30225,GEO 321,GEO,LS,Özel Ölçme Uygulamaları,,Reha Metin Alkan,INB,Pazartesi,13:00/17:59,,40,21,,GEO,,
30226,INS 354,INS,LS,Hidroloji,,Yavuz Selim Güçlü,INB | INB,Pazartesi | Salı,08:30/12:29 | 08:30/11:59,,25,22,,INS,,
30227,GEO 476,GEO,LS,Geo. Müh. Proje Planlama Yön.,,Reha Metin Alkan,INB | INB,Perşembe | Perşembe,09:00/11:59 | 14:00/15:59,,30,6,,GEO,,
30228,MUK 202,MUK,LS,Mukavemet II,,Teoman Özer,INB | INB | INB,Salı | Salı | Çarşamba,08:30/12:29 | 13:30/17:29 | 13:30/17:59,,30,30,,"FIZ, INS",,
30229,GMI 461,GMI,LS,Buhar & Gaz Türbinleri Operas.,,--,DZB | DZB | DZB,Pazartesi | Pazartesi | Salı,09:00/12:59 | 14:00/17:59 | 09:00/10:59,,0,0,,"GMI, GMIE",,
30230,GMI 405E,GMI,LS,Shipping Finance,,Sinan Çakır,DZB | DZB,Pazartesi | Pazartesi,09:00/11:59 | 12:30/14:29,,45,34,,"GMI, GMIE, MEN",,
30231,MUK 201,MUK,LS,Mukavemet I,,Teoman Özer,INB | INB | INB,Pazartesi | Pazartesi | Çarşamba,08:30/12:29 | 13:30/17:29 | 08:30/12:59,,25,19,,"FIZ, INS, UCKM",,
30232,ITB 207,ITB,LS,Osmanlı Tarihi,,--,FEB | FEB | FEB,Pazartesi | Salı | Çarşamba,13:30/15:59 | 13:30/15:59 | 13:30/15:59,,0,0,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30233,GMI 325E,GMI,LS,Marine Insurance,,Sinan Çakır,DZB | DZB,Salı | Salı,09:00/11:59 | 12:30/14:29,,45,21,,"GMI, GMIE, MEN",,
30234,ITB 207,ITB,LS,Osmanlı Tarihi,,Saltuk Duran,FEB | FEB | FEB,Salı | Çarşamba | Perşembe,08:30/10:59 | 08:30/10:59 | 08:30/10:59,,45,11,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30235,ITB 208,ITB,LS,Modern Türkiye'nin Oluşumu,,Kadir Kon,INB | INB | INB,Pazartesi | Salı | Çarşamba,10:30/12:59 | 10:30/12:59 | 10:30/12:59,,45,10,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30236,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Tuncay Zorlu,INB | INB | INB,Pazartesi | Çarşamba | Cuma,08:30/10:59 | 08:30/10:59 | 09:00/11:29,,30,27,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30237,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,INB | INB | INB,Pazartesi | Salı | Çarşamba,08:30/10:59 | 08:30/10:59 | 08:30/10:59,,40,19,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30238,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,INB | INB | INB,Salı | Çarşamba | Perşembe,11:00/13:29 | 11:00/13:29 | 08:30/10:59,,40,15,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30239,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,INB | INB | INB,Pazartesi | Çarşamba | Perşembe,11:00/13:29 | 13:30/15:59 | 11:00/13:29,,40,7,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30240,GMI 213E,GMI,LS,Thermodynamics,,Yasin Arslanoğlu,DZB | DZB,Salı | Salı,09:00/12:59 | 14:00/17:29,,30,18,,"GMI, GMIE, MEN",,
30241,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Aytekin Çökelez,INB | INB | INB,Pazartesi | Salı | Perşembe,13:30/15:59 | 13:30/15:59 | 13:30/15:59,,40,20,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30242,ITB 218,ITB,LS,Bilim ve Teknoloji Tarihi,,Saltuk Duran,INB | INB | INB,Salı | Çarşamba | Perşembe,14:30/16:59 | 14:30/16:59 | 14:30/16:59,,45,12,,"ARC, BIO, BLG, BST, CAB, CEB, CEN, CEV, CHZ, DEN, DUI, EEE, EFN, EHB, ELE, ELH, ELK, END, EUT, FIZ, GEM, GEO, GID, GMI, ICM, INS, ISL, JDF, JEF, JEO, KIM, KMM, KMP, KOM, MAD, MAK, MAT, MET, MIM, MMD, MTO, MTR, MUT, MUZ, MZT, PEM, PET, SBP, SES, TEB, TEK, TEL, THO, UCK, UZB",,
30243,ISE 102,ISE,LS,Programming I,,Deniz Turgay Altılar,EEB | EEB | EEB | EEB,Salı | Salı | Perşembe | Perşembe,08:30/11:59 | 14:00/16:59 | 11:30/15:29 | 15:30/17:29,,30,12,,SBL,,
30244,GMI 473,GMI,LS,Gemi Dizel Makineleri III,,Yalçın Durmuşoğlu,DZB | DZB,Pazartesi | Pazartesi,09:00/11:59 | 12:30/14:29,,30,26,,GMI,,
30245,ULP 101,ULP,LS,NewBeg.Fresh.Sem.&Serv to L. I,,--,EEB | EEB,Salı | Perşembe,12:00/13:59 | 08:30/11:29,,0,0,,SBL,,
30245,ULP 101,ULP,LS,NewBeg.Fresh.Sem.&Serv to L. I,,--,EEB | EEB,Salı | Perşembe,12:00/13:59 | 08:30/11:29,,0,0,,SBL,,
