CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
21068,MTO 340,MTO,LS,Atmosfer Dinamiği II,,"Emrah Tuncay Özdemir, Haldun Karan","UUB
UUB | D109
D113",Pazartesi | Çarşamba,15:30/17:29 | 11:30/13:29,,35,30,,MTO,,
21069,MTO 340E,MTO,LS,Atmospheric Dynamics II,,--,"UUB
UUB | ---
---",Pazartesi | Çarşamba,15:30/17:29 | 12:30/14:29,,0,0,,"MTO, MTOE",,
21071,MTO 453E,MTO,LS,Climate Dynamics,,Yurdanur Ünal,UUB,Perşembe,08:30/11:29,D215,20,20,,"MTO, MTOE",,
21072,MTO 456,MTO,LS,Hava Kirliliği Kontrolü,,--,UUB,Çarşamba,09:30/12:29,---,0,0,,MTO,,
21073,MTO 223,MTO,LS,Bilgisayar Grafiğine Giriş,,Barış Önol,UUB,Cuma,14:30/17:29,BIL1,50,46,,MTO,,
21074,MTO 351E,MTO,LS,Hydrometeorology,,"Sevinç Asilhan, Elçin Tan",UUB,Salı,14:30/17:29,D108,10,6,,"MTO, MTOE",,
21075,MTO 459E,MTO,LS,Intro.Gen.Circ.Earth's.Atm.,,Deniz Demirhan Barı,UUB,Salı,11:30/14:29,D109,17,16,,"MTO, MTOE",,
21076,MTO 461E,MTO,LS,Intr. to Planetary Atmospheres,,Zerefşan Kaymaz,UUB,Perşembe,14:30/17:29,D213,30,22,,"MTO, MTOE",,
21077,MTO 462E,MTO,LS,Severe and Hazardous Weather,,Filiz Türk Katırcıoğlu,UUB,Salı,14:30/17:29,D213,25,25,,"MTO, MTOE",,
21078,MTO 460,MTO,LS,Enerji Meteorolojisine Giriş,,Şükran Sibel Menteş,UUB,Çarşamba,08:30/11:29,D113,23,19,,MTO,,
21079,MTO 460E,MTO,LS,Intr. to Energy Meteorology,,Ahmet Duran Şahin,UUB,Perşembe,14:30/17:29,D209,20,13,,"MTO, MTOE",,
21080,ETK 101,ETK,LS,Mühendislik Etiği,,Ahmet Duran Şahin,UUB,Perşembe,13:30/14:29,D109,70,19,,"CHZ, EHB, IML, JEF, JEO, KOM, KON, MAD, MAK, MTO, PET, TEK",,
21081,MTO 388,MTO,LS,Coğrafi Bilgi Bilimi,,Filiz Türk Katırcıoğlu,UUB,Cuma,09:30/12:29,D210,70,35,,MTO,,
