CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
11532,GID 211E,GID,LS,Mass and Energy Balances,,Celale Kırkın Gözükırmızı,KMB,Salı,09:30/12:29,D104,50,0,,"GID_LS, GIDE_LS",,
11533,GID 216E,GID,LS,Mass and Energy Balances,,Meral Kılıç Akyılmaz,KMB,Salı,09:30/12:29,D204,95,0,,"GID_LS, GIDE_LS",,
11535,BIL 113E,BIL,LS,Intr.to Sci& Eng.Comp.(MATLAB),,Evren Demircan,KMB,Perşembe,13:30/16:29,BIL.LAB.1,55,0,,"GID_LS, GIDE_LS",,
11537,GID 221E,GID,LS,Food Chemistry,,Aslı Can Karaça,KMB,Cuma,09:30/12:29,D102,50,0,,"GID_LS, GIDE_LS",,
11539,GID 223E,GID,LS,Food Chemistry,,Esra Çapanoğlu Güven,KMB,Cuma,09:30/12:29,D202,95,0,,"GID_LS, GIDE_LS",,
11542,GID 331E,GID,LS,Food Eng Unit Operations I,,Fatma Ebru Fıratlıgil,KMB,Cuma,14:00/16:59,D103,95,0,,"GID_LS, GIDE_LS",,
11543,GID 311,GID,LS,Gıda Mikrobiyolojisi I,,Pervin Başaran Akocak,KMB,Perşembe,09:30/12:29,D102,35,0,,GID_LS,,
11544,GID 311,GID,LS,Gıda Mikrobiyolojisi I,,Fatih Ortakcı,KMB,Perşembe,09:30/12:29,GZ101,35,0,,GID_LS,,
11545,GID 323,GID,LS,Gıda Mikrobiyolojisi Lab,,"Hatice Funda Karbancıoğlu Güler , / Enes Dertli",KMB,Salı,08:30/12:29,G308,30,0,,GID_LS,,
11546,GID 323,GID,LS,Gıda Mikrobiyolojisi Lab,,"Hatice Funda Karbancıoğlu Güler , / Enes Dertli",KMB,Salı,13:00/16:59,G308,30,0,,GID_LS,,
11547,GID 341,GID,LS,Isı Aktarımı,,Fatma Ebru Fıratlıgil,KMB,Perşembe,13:30/16:29,D201,95,0,,GID_LS,,
11548,GID 351,GID,LS,Kütle Aktarımı,,Filiz Altay,KMB,Pazartesi,14:00/16:59,D103,95,0,,GID_LS,,
11550,BIO 215,BIO,LS,Biyokimya,,"Merve Tomaş , / Ayşe Saygün",KMB,Çarşamba,12:30/15:29,D105,45,0,,KMM_LS,,
11551,BIO 301E,BIO,LS,Fundamentals of Biology,,Ayşe Saygün,KMB,Çarşamba,09:30/12:29,D203,45,0,,"CEV_LS, CEVE_LS, GID_LS, GIDE_LS, KIM_LS, KIME_LS, KMM_LS, KMME_LS, MET_LS, METE_LS",,
11554,BIO 224E,BIO,LS,Molecular Biology,,Fatih Ortakcı,KMB,Pazartesi,10:30/13:29,D106,50,0,,"CEV_LS, CEVE_LS, GID_LS, GIDE_LS, KMM_LS, KMME_LS",,
11556,GID 306E,GID,LS,Food Plant Design & Economics,,"Gürbüz Güneş , / Celale Kırkın Gözükırmızı",KMB,Perşembe,09:30/12:29,D302,95,0,,"GID_LS, GIDE_LS",,
11557,GID 4901E,GID,LS,Food Engineering Design I,,Zeynep Tacer Caba,KMB,Perşembe,08:30/13:29,D303,90,0,,GID_LS,,
11560,GID 4901E,GID,LS,Food Engineering Design I,,"Gürbüz Güneş , / Celale Kırkın Gözükırmızı",KMB,Çarşamba,08:30/13:29,D201,90,0,,GID_LS,,
